item_id,source_item_uid,domain,concept,task,group_index,is_repeated_check,rater_id,included_primary,fa,cc,lc,tf,mq,risk,quality5,quality3_science
ITEM_728,GLM_A_C08,Chemistry,物质微粒观,A,4,False,R04_09,True,4,3,4,5,3,1,3.8,3.333333333333333
ITEM_189,豆包_A_C09,Chemistry,相变,A,5,False,R04_09,True,4,5,4,3,4,1,4.0,4.333333333333333
ITEM_459,mimo_A_C09,Chemistry,相变,A,6,False,R04_09,True,4,4,4,4,4,1,4.0,4.0
ITEM_010,千问_A_C10,Chemistry,化学反应与物理变化,A,7,False,R04_09,True,4,3,4,4,3,1,3.6,3.333333333333333
ITEM_190,豆包_A_C10,Chemistry,化学反应与物理变化,A,8,False,R04_09,True,4,5,4,4,3,2,4.0,4.0
ITEM_281,DEEPSEEK_A_C11,Chemistry,化学键,A,9,False,R04_09,True,4,5,5,5,4,1,4.6,4.333333333333333
ITEM_641,GPT_A_C11,Chemistry,化学键,A,10,False,R04_09,True,4,5,4,5,3,1,4.2,4.0
ITEM_102,claude_A_C12,Chemistry,溶液浓度与稀释,A,11,False,R04_09,True,4,5,4,4,5,1,4.4,4.666666666666667
ITEM_372,Gemini_A_C12,Chemistry,溶液浓度与稀释,A,12,False,R04_09,True,4,5,4,5,3,1,4.2,4.0
ITEM_217,豆包_B_C07,Chemistry,质量守恒,B,14,False,R04_09,True,4,5,4,4,4,2,4.2,4.333333333333333
ITEM_397,Gemini_B_C07,Chemistry,质量守恒,B,15,False,R04_09,True,4,5,4,3,3,2,3.8,4.0
ITEM_308,DEEPSEEK_B_C08,Chemistry,物质微粒观,B,16,False,R04_09,True,4,5,4,4,4,2,4.2,4.333333333333333
ITEM_758,GLM_B_C08,Chemistry,物质微粒观,B,17,False,R04_09,True,4,5,4,3,4,2,4.0,4.333333333333333
ITEM_309,DEEPSEEK_B_C09,Chemistry,相变,B,18,False,R04_09,True,4,5,4,4,3,2,4.0,4.0
ITEM_669,GPT_B_C09,Chemistry,相变,B,19,False,R04_09,True,4,4,5,4,4,2,4.2,4.0
ITEM_220,豆包_B_C10,Chemistry,化学反应与物理变化,B,20,False,R04_09,True,4,5,4,4,5,1,4.4,4.666666666666667
ITEM_400,Gemini_B_C10,Chemistry,化学反应与物理变化,B,21,False,R04_09,True,4,5,4,4,4,1,4.2,4.333333333333333
ITEM_131,claude_B_C11,Chemistry,化学键,B,22,False,R04_09,True,4,4,4,5,4,2,4.2,4.0
ITEM_761,GLM_B_C11,Chemistry,化学键,B,23,False,R04_09,True,4,5,4,5,4,2,4.4,4.333333333333333
ITEM_132,claude_B_C12,Chemistry,溶液浓度与稀释,B,24,False,R04_09,True,3,4,5,5,4,2,4.2,3.6666666666666665
ITEM_402,Gemini_B_C12,Chemistry,溶液浓度与稀释,B,25,False,R04_09,True,4,5,5,4,4,2,4.4,4.333333333333333
ITEM_517,mimo_C_C07,Chemistry,质量守恒,C,27,False,R04_09,True,4,4,4,4,4,1,4.0,4.0
ITEM_607,KIMI_C_C07,Chemistry,质量守恒,C,28,False,R04_09,True,4,5,5,5,4,1,4.6,4.333333333333333
ITEM_248,豆包_C_C08,Chemistry,物质微粒观,C,29,False,R04_09,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_608,KIMI_C_C08,Chemistry,物质微粒观,C,30,False,R04_09,True,4,4,4,3,4,2,3.8,4.0
ITEM_069,千问_C_C09,Chemistry,相变,C,31,False,R04_09,True,4,5,4,3,4,2,4.0,4.333333333333333
ITEM_249,豆包_C_C09,Chemistry,相变,C,32,False,R04_09,True,4,5,4,4,4,2,4.2,4.333333333333333
ITEM_070,千问_C_C10,Chemistry,化学反应与物理变化,C,33,False,R04_09,True,4,5,4,4,5,2,4.4,4.666666666666667
ITEM_430,Gemini_C_C10,Chemistry,化学反应与物理变化,C,34,False,R04_09,True,4,5,4,4,4,2,4.2,4.333333333333333
ITEM_431,Gemini_C_C11,Chemistry,化学键,C,35,False,R04_09,True,4,4,4,4,4,2,4.0,4.0
ITEM_791,GLM_C_C11,Chemistry,化学键,C,36,False,R04_09,True,4,5,4,4,5,2,4.4,4.666666666666667
ITEM_522,mimo_C_C12,Chemistry,溶液浓度与稀释,C,37,False,R04_09,True,4,5,5,5,4,2,4.6,4.333333333333333
ITEM_702,GPT_C_C12,Chemistry,溶液浓度与稀释,C,38,False,R04_09,True,4,5,5,5,4,2,4.6,4.333333333333333
ITEM_457,mimo_A_C07,Chemistry,质量守恒,A,1,False,R04_10,True,4,2,2,4,4,2,3.2,3.333333333333333
ITEM_727,GLM_A_C07,Chemistry,质量守恒,A,2,False,R04_10,True,4,4,4,4,4,2,4.0,4.0
ITEM_098,claude_A_C08,Chemistry,物质微粒观,A,3,False,R04_10,True,4,4,4,4,4,2,4.0,4.0
ITEM_728,GLM_A_C08,Chemistry,物质微粒观,A,4,False,R04_10,True,4,4,4,4,4,2,4.0,4.0
ITEM_189,豆包_A_C09,Chemistry,相变,A,5,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_459,mimo_A_C09,Chemistry,相变,A,6,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_010,千问_A_C10,Chemistry,化学反应与物理变化,A,7,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_190,豆包_A_C10,Chemistry,化学反应与物理变化,A,8,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_281,DEEPSEEK_A_C11,Chemistry,化学键,A,9,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_641,GPT_A_C11,Chemistry,化学键,A,10,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_102,claude_A_C12,Chemistry,溶液浓度与稀释,A,11,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_372,Gemini_A_C12,Chemistry,溶液浓度与稀释,A,12,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_217,豆包_B_C07,Chemistry,质量守恒,B,14,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_397,Gemini_B_C07,Chemistry,质量守恒,B,15,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_308,DEEPSEEK_B_C08,Chemistry,物质微粒观,B,16,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_758,GLM_B_C08,Chemistry,物质微粒观,B,17,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_309,DEEPSEEK_B_C09,Chemistry,相变,B,18,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_669,GPT_B_C09,Chemistry,相变,B,19,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_220,豆包_B_C10,Chemistry,化学反应与物理变化,B,20,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_400,Gemini_B_C10,Chemistry,化学反应与物理变化,B,21,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_131,claude_B_C11,Chemistry,化学键,B,22,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_761,GLM_B_C11,Chemistry,化学键,B,23,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_132,claude_B_C12,Chemistry,溶液浓度与稀释,B,24,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_402,Gemini_B_C12,Chemistry,溶液浓度与稀释,B,25,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_517,mimo_C_C07,Chemistry,质量守恒,C,27,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_607,KIMI_C_C07,Chemistry,质量守恒,C,28,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_248,豆包_C_C08,Chemistry,物质微粒观,C,29,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_608,KIMI_C_C08,Chemistry,物质微粒观,C,30,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_069,千问_C_C09,Chemistry,相变,C,31,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_249,豆包_C_C09,Chemistry,相变,C,32,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_070,千问_C_C10,Chemistry,化学反应与物理变化,C,33,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_430,Gemini_C_C10,Chemistry,化学反应与物理变化,C,34,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_431,Gemini_C_C11,Chemistry,化学键,C,35,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_791,GLM_C_C11,Chemistry,化学键,C,36,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_522,mimo_C_C12,Chemistry,溶液浓度与稀释,C,37,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_702,GPT_C_C12,Chemistry,溶液浓度与稀释,C,38,False,R04_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_463,mimo_A_C13,Biology,自然选择,A,1,False,R05_01,True,5,4,4,4,4,2,4.2,4.333333333333333
ITEM_733,GLM_A_C13,Biology,自然选择,A,2,False,R05_01,True,5,5,5,4,3,2,4.4,4.333333333333333
ITEM_104,claude_A_C14,Biology,进化没有预设目标,A,3,False,R05_01,True,4,2,2,1,1,3,2.0,2.333333333333333
ITEM_734,GLM_A_C14,Biology,进化没有预设目标,A,4,False,R05_01,True,5,2,4,4,4,1,3.8,3.6666666666666665
ITEM_195,豆包_A_C15,Biology,随机变异与非随机选择,A,5,False,R05_01,True,4,3,5,5,4,1,4.2,3.6666666666666665
ITEM_465,mimo_A_C15,Biology,随机变异与非随机选择,A,6,False,R05_01,True,4,4,4,5,4,1,4.2,4.0
ITEM_016,千问_A_C16,Biology,遗传信息与性状,A,7,False,R05_01,True,5,4,4,4,5,1,4.4,4.666666666666667
ITEM_196,豆包_A_C16,Biology,遗传信息与性状,A,8,False,R05_01,True,5,2,5,4,3,1,3.8,3.333333333333333
ITEM_287,DEEPSEEK_A_C17,Biology,能量流动与物质循环,A,9,False,R05_01,True,4,2,3,2,4,1,3.0,3.333333333333333
ITEM_647,GPT_A_C17,Biology,能量流动与物质循环,A,10,False,R05_01,True,5,1,3,2,1,1,2.4,2.333333333333333
ITEM_108,claude_A_C18,Biology,光合作用与细胞呼吸,A,11,False,R05_01,True,5,2,4,5,4,1,4.0,3.6666666666666665
ITEM_378,Gemini_A_C18,Biology,光合作用与细胞呼吸,A,12,False,R05_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_223,豆包_B_C13,Biology,自然选择,B,14,False,R05_01,True,4,3,3,2,2,1,2.8,3.0
ITEM_403,Gemini_B_C13,Biology,自然选择,B,15,False,R05_01,True,4,3,4,1,1,1,2.6,2.6666666666666665
ITEM_314,DEEPSEEK_B_C14,Biology,进化没有预设目标,B,16,False,R05_01,True,4,2,3,2,1,1,2.4,2.333333333333333
ITEM_764,GLM_B_C14,Biology,进化没有预设目标,B,17,False,R05_01,True,4,4,3,1,1,1,2.6,3.0
ITEM_315,DEEPSEEK_B_C15,Biology,随机变异与非随机选择,B,18,False,R05_01,True,3,4,3,4,4,1,3.6,3.6666666666666665
ITEM_675,GPT_B_C15,Biology,随机变异与非随机选择,B,19,False,R05_01,True,4,3,3,2,3,1,3.0,3.333333333333333
ITEM_226,豆包_B_C16,Biology,遗传信息与性状,B,20,False,R05_01,True,5,5,4,5,4,1,4.6,4.666666666666667
ITEM_406,Gemini_B_C16,Biology,遗传信息与性状,B,21,False,R05_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_137,claude_B_C17,Biology,能量流动与物质循环,B,22,False,R05_01,True,4,5,4,5,4,1,4.4,4.333333333333333
ITEM_767,GLM_B_C17,Biology,能量流动与物质循环,B,23,False,R05_01,True,4,4,4,3,3,1,3.6,3.6666666666666665
ITEM_138,claude_B_C18,Biology,光合作用与细胞呼吸,B,24,False,R05_01,True,4,3,4,4,3,1,3.6,3.333333333333333
ITEM_408,Gemini_B_C18,Biology,光合作用与细胞呼吸,B,25,False,R05_01,True,4,4,4,2,3,1,3.4,3.6666666666666665
ITEM_523,mimo_C_C13,Biology,自然选择,C,27,False,R05_01,True,4,4,3,4,3,1,3.6,3.6666666666666665
ITEM_613,KIMI_C_C13,Biology,自然选择,C,28,False,R05_01,True,4,4,3,3,4,1,3.6,4.0
ITEM_254,豆包_C_C14,Biology,进化没有预设目标,C,29,False,R05_01,True,3,4,3,4,4,2,3.6,3.6666666666666665
ITEM_614,KIMI_C_C14,Biology,进化没有预设目标,C,30,False,R05_01,True,4,3,4,4,4,3,3.8,3.6666666666666665
ITEM_075,千问_C_C15,Biology,随机变异与非随机选择,C,31,False,R05_01,True,4,4,3,4,4,2,3.8,4.0
ITEM_255,豆包_C_C15,Biology,随机变异与非随机选择,C,32,False,R05_01,True,4,3,4,3,3,2,3.4,3.333333333333333
ITEM_076,千问_C_C16,Biology,遗传信息与性状,C,33,False,R05_01,True,3,4,4,2,3,1,3.2,3.333333333333333
ITEM_436,Gemini_C_C16,Biology,遗传信息与性状,C,34,False,R05_01,True,3,3,4,4,2,2,3.2,2.6666666666666665
ITEM_437,Gemini_C_C17,Biology,能量流动与物质循环,C,35,False,R05_01,True,4,4,3,4,4,2,3.8,4.0
ITEM_797,GLM_C_C17,Biology,能量流动与物质循环,C,36,False,R05_01,True,4,2,4,3,4,2,3.4,3.333333333333333
ITEM_528,mimo_C_C18,Biology,光合作用与细胞呼吸,C,37,False,R05_01,True,3,3,4,2,2,2,2.8,2.6666666666666665
ITEM_708,GPT_C_C18,Biology,光合作用与细胞呼吸,C,38,False,R05_01,True,3,3,4,2,3,2,3.0,3.0
ITEM_463,mimo_A_C13,Biology,自然选择,A,1,False,R05_02,True,3,4,3,4,3,2,3.4,3.333333333333333
ITEM_733,GLM_A_C13,Biology,自然选择,A,2,False,R05_02,True,3,4,4,3,2,2,3.2,3.0
ITEM_104,claude_A_C14,Biology,进化没有预设目标,A,3,False,R05_02,True,3,3,4,4,3,2,3.4,3.0
ITEM_734,GLM_A_C14,Biology,进化没有预设目标,A,4,False,R05_02,True,4,3,3,4,2,2,3.2,3.0
ITEM_195,豆包_A_C15,Biology,随机变异与非随机选择,A,5,False,R05_02,True,4,3,3,4,3,2,3.4,3.333333333333333
ITEM_465,mimo_A_C15,Biology,随机变异与非随机选择,A,6,False,R05_02,True,4,3,3,4,3,2,3.4,3.333333333333333
ITEM_016,千问_A_C16,Biology,遗传信息与性状,A,7,False,R05_02,True,4,3,3,4,3,2,3.4,3.333333333333333
ITEM_196,豆包_A_C16,Biology,遗传信息与性状,A,8,False,R05_02,True,4,3,3,3,4,2,3.4,3.6666666666666665
ITEM_287,DEEPSEEK_A_C17,Biology,能量流动与物质循环,A,9,False,R05_02,True,3,4,3,4,3,3,3.4,3.333333333333333
ITEM_647,GPT_A_C17,Biology,能量流动与物质循环,A,10,False,R05_02,True,3,4,3,4,2,3,3.2,3.0
ITEM_108,claude_A_C18,Biology,光合作用与细胞呼吸,A,11,False,R05_02,True,3,4,3,4,4,2,3.6,3.6666666666666665
ITEM_378,Gemini_A_C18,Biology,光合作用与细胞呼吸,A,12,False,R05_02,True,3,4,3,3,4,2,3.4,3.6666666666666665
ITEM_223,豆包_B_C13,Biology,自然选择,B,14,False,R05_02,True,4,3,3,3,4,2,3.4,3.6666666666666665
ITEM_403,Gemini_B_C13,Biology,自然选择,B,15,False,R05_02,True,3,3,4,3,4,2,3.4,3.333333333333333
ITEM_314,DEEPSEEK_B_C14,Biology,进化没有预设目标,B,16,False,R05_02,True,2,2,3,3,2,4,2.4,2.0
ITEM_764,GLM_B_C14,Biology,进化没有预设目标,B,17,False,R05_02,True,3,3,4,3,4,2,3.4,3.333333333333333
ITEM_315,DEEPSEEK_B_C15,Biology,随机变异与非随机选择,B,18,False,R05_02,True,3,4,4,3,3,2,3.4,3.333333333333333
ITEM_675,GPT_B_C15,Biology,随机变异与非随机选择,B,19,False,R05_02,True,3,4,3,4,3,2,3.4,3.333333333333333
ITEM_226,豆包_B_C16,Biology,遗传信息与性状,B,20,False,R05_02,True,3,2,3,4,2,3,2.8,2.333333333333333
ITEM_406,Gemini_B_C16,Biology,遗传信息与性状,B,21,False,R05_02,True,3,3,3,3,4,2,3.2,3.333333333333333
ITEM_137,claude_B_C17,Biology,能量流动与物质循环,B,22,False,R05_02,True,3,3,4,3,4,2,3.4,3.333333333333333
ITEM_767,GLM_B_C17,Biology,能量流动与物质循环,B,23,False,R05_02,True,4,3,4,3,3,2,3.4,3.333333333333333
ITEM_138,claude_B_C18,Biology,光合作用与细胞呼吸,B,24,False,R05_02,True,4,2,3,2,3,2,2.8,3.0
ITEM_408,Gemini_B_C18,Biology,光合作用与细胞呼吸,B,25,False,R05_02,True,3,3,4,4,4,1,3.6,3.333333333333333
ITEM_523,mimo_C_C13,Biology,自然选择,C,27,False,R05_02,True,3,3,4,4,2,3,3.2,2.6666666666666665
ITEM_613,KIMI_C_C13,Biology,自然选择,C,28,False,R05_02,True,4,3,4,3,3,2,3.4,3.333333333333333
ITEM_254,豆包_C_C14,Biology,进化没有预设目标,C,29,False,R05_02,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_614,KIMI_C_C14,Biology,进化没有预设目标,C,30,False,R05_02,True,3,3,3,3,3,2,3.0,3.0
ITEM_075,千问_C_C15,Biology,随机变异与非随机选择,C,31,False,R05_02,True,3,2,3,3,3,2,2.8,2.6666666666666665
ITEM_255,豆包_C_C15,Biology,随机变异与非随机选择,C,32,False,R05_02,True,3,4,3,3,4,2,3.4,3.6666666666666665
ITEM_076,千问_C_C16,Biology,遗传信息与性状,C,33,False,R05_02,True,4,3,4,3,3,2,3.4,3.333333333333333
ITEM_436,Gemini_C_C16,Biology,遗传信息与性状,C,34,False,R05_02,True,3,4,4,3,4,2,3.6,3.6666666666666665
ITEM_437,Gemini_C_C17,Biology,能量流动与物质循环,C,35,False,R05_02,True,3,4,3,3,3,2,3.2,3.333333333333333
ITEM_797,GLM_C_C17,Biology,能量流动与物质循环,C,36,False,R05_02,True,3,4,3,4,3,2,3.4,3.333333333333333
ITEM_528,mimo_C_C18,Biology,光合作用与细胞呼吸,C,37,False,R05_02,True,4,3,3,3,4,2,3.4,3.6666666666666665
ITEM_708,GPT_C_C18,Biology,光合作用与细胞呼吸,C,38,False,R05_02,True,4,3,4,3,3,2,3.4,3.333333333333333
ITEM_463,mimo_A_C13,Biology,自然选择,A,1,False,R05_03,True,3,4,3,4,3,2,3.4,3.333333333333333
ITEM_733,GLM_A_C13,Biology,自然选择,A,2,False,R05_03,True,4,3,3,3,4,2,3.4,3.6666666666666665
ITEM_104,claude_A_C14,Biology,进化没有预设目标,A,3,False,R05_03,True,4,4,3,3,4,2,3.6,4.0
ITEM_734,GLM_A_C14,Biology,进化没有预设目标,A,4,False,R05_03,True,4,4,3,4,3,2,3.6,3.6666666666666665
ITEM_195,豆包_A_C15,Biology,随机变异与非随机选择,A,5,False,R05_03,True,4,4,3,3,4,2,3.6,4.0
ITEM_465,mimo_A_C15,Biology,随机变异与非随机选择,A,6,False,R05_03,True,4,3,4,3,4,2,3.6,3.6666666666666665
ITEM_016,千问_A_C16,Biology,遗传信息与性状,A,7,False,R05_03,True,4,3,4,3,4,2,3.6,3.6666666666666665
ITEM_196,豆包_A_C16,Biology,遗传信息与性状,A,8,False,R05_03,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_287,DEEPSEEK_A_C17,Biology,能量流动与物质循环,A,9,False,R05_03,True,3,4,3,4,3,3,3.4,3.333333333333333
ITEM_647,GPT_A_C17,Biology,能量流动与物质循环,A,10,False,R05_03,True,3,4,3,4,2,3,3.2,3.0
ITEM_108,claude_A_C18,Biology,光合作用与细胞呼吸,A,11,False,R05_03,True,4,4,3,3,3,2,3.4,3.6666666666666665
ITEM_378,Gemini_A_C18,Biology,光合作用与细胞呼吸,A,12,False,R05_03,True,3,4,4,3,3,2,3.4,3.333333333333333
ITEM_223,豆包_B_C13,Biology,自然选择,B,14,False,R05_03,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_403,Gemini_B_C13,Biology,自然选择,B,15,False,R05_03,True,3,4,4,3,3,2,3.4,3.333333333333333
ITEM_314,DEEPSEEK_B_C14,Biology,进化没有预设目标,B,16,False,R05_03,True,3,3,3,4,1,4,2.8,2.333333333333333
ITEM_764,GLM_B_C14,Biology,进化没有预设目标,B,17,False,R05_03,True,3,4,3,3,3,2,3.2,3.333333333333333
ITEM_315,DEEPSEEK_B_C15,Biology,随机变异与非随机选择,B,18,False,R05_03,True,4,4,3,4,3,2,3.6,3.6666666666666665
ITEM_675,GPT_B_C15,Biology,随机变异与非随机选择,B,19,False,R05_03,True,3,4,3,4,3,2,3.4,3.333333333333333
ITEM_226,豆包_B_C16,Biology,遗传信息与性状,B,20,False,R05_03,True,3,3,4,3,2,4,3.0,2.6666666666666665
ITEM_406,Gemini_B_C16,Biology,遗传信息与性状,B,21,False,R05_03,True,3,3,4,4,3,2,3.4,3.0
ITEM_137,claude_B_C17,Biology,能量流动与物质循环,B,22,False,R05_03,True,3,4,3,4,3,2,3.4,3.333333333333333
ITEM_767,GLM_B_C17,Biology,能量流动与物质循环,B,23,False,R05_03,True,4,3,3,3,3,3,3.2,3.333333333333333
ITEM_138,claude_B_C18,Biology,光合作用与细胞呼吸,B,24,False,R05_03,True,4,3,3,3,4,2,3.4,3.6666666666666665
ITEM_408,Gemini_B_C18,Biology,光合作用与细胞呼吸,B,25,False,R05_03,True,4,3,4,3,3,2,3.4,3.333333333333333
ITEM_523,mimo_C_C13,Biology,自然选择,C,27,False,R05_03,True,3,4,4,3,2,3,3.2,3.0
ITEM_613,KIMI_C_C13,Biology,自然选择,C,28,False,R05_03,True,3,4,3,4,3,2,3.4,3.333333333333333
ITEM_254,豆包_C_C14,Biology,进化没有预设目标,C,29,False,R05_03,True,3,4,3,4,3,2,3.4,3.333333333333333
ITEM_614,KIMI_C_C14,Biology,进化没有预设目标,C,30,False,R05_03,True,3,4,3,3,4,2,3.4,3.6666666666666665
ITEM_075,千问_C_C15,Biology,随机变异与非随机选择,C,31,False,R05_03,True,4,3,4,3,4,2,3.6,3.6666666666666665
ITEM_255,豆包_C_C15,Biology,随机变异与非随机选择,C,32,False,R05_03,True,4,3,4,3,4,2,3.6,3.6666666666666665
ITEM_076,千问_C_C16,Biology,遗传信息与性状,C,33,False,R05_03,True,4,4,3,4,4,2,3.8,4.0
ITEM_436,Gemini_C_C16,Biology,遗传信息与性状,C,34,False,R05_03,True,4,4,4,3,3,2,3.6,3.6666666666666665
ITEM_437,Gemini_C_C17,Biology,能量流动与物质循环,C,35,False,R05_03,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_797,GLM_C_C17,Biology,能量流动与物质循环,C,36,False,R05_03,True,4,3,3,4,3,2,3.4,3.333333333333333
ITEM_528,mimo_C_C18,Biology,光合作用与细胞呼吸,C,37,False,R05_03,True,4,4,5,4,3,2,4.0,3.6666666666666665
ITEM_708,GPT_C_C18,Biology,光合作用与细胞呼吸,C,38,False,R05_03,True,4,4,3,3,4,2,3.6,4.0
ITEM_463,mimo_A_C13,Biology,自然选择,A,1,False,R05_04,True,3,4,4,3,4,2,3.6,3.6666666666666665
ITEM_733,GLM_A_C13,Biology,自然选择,A,2,False,R05_04,True,4,4,3,4,4,2,3.8,4.0
ITEM_104,claude_A_C14,Biology,进化没有预设目标,A,3,False,R05_04,True,4,3,5,5,3,2,4.0,3.333333333333333
ITEM_734,GLM_A_C14,Biology,进化没有预设目标,A,4,False,R05_04,True,4,5,5,4,4,2,4.4,4.333333333333333
ITEM_195,豆包_A_C15,Biology,随机变异与非随机选择,A,5,False,R05_04,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_465,mimo_A_C15,Biology,随机变异与非随机选择,A,6,False,R05_04,True,4,3,4,4,4,2,3.8,3.6666666666666665
ITEM_016,千问_A_C16,Biology,遗传信息与性状,A,7,False,R05_04,True,4,4,3,4,3,1,3.6,3.6666666666666665
ITEM_196,豆包_A_C16,Biology,遗传信息与性状,A,8,False,R05_04,True,4,3,4,3,4,2,3.6,3.6666666666666665
ITEM_287,DEEPSEEK_A_C17,Biology,能量流动与物质循环,A,9,False,R05_04,True,4,3,3,4,3,3,3.4,3.333333333333333
ITEM_647,GPT_A_C17,Biology,能量流动与物质循环,A,10,False,R05_04,True,4,3,4,3,2,3,3.2,3.0
ITEM_108,claude_A_C18,Biology,光合作用与细胞呼吸,A,11,False,R05_04,True,3,3,3,3,3,2,3.0,3.0
ITEM_378,Gemini_A_C18,Biology,光合作用与细胞呼吸,A,12,False,R05_04,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_223,豆包_B_C13,Biology,自然选择,B,14,False,R05_04,True,4,4,3,3,4,2,3.6,4.0
ITEM_403,Gemini_B_C13,Biology,自然选择,B,15,False,R05_04,True,3,4,4,3,4,2,3.6,3.6666666666666665
ITEM_314,DEEPSEEK_B_C14,Biology,进化没有预设目标,B,16,False,R05_04,True,4,3,3,3,2,3,3.0,3.0
ITEM_764,GLM_B_C14,Biology,进化没有预设目标,B,17,False,R05_04,True,4,4,3,4,3,2,3.6,3.6666666666666665
ITEM_315,DEEPSEEK_B_C15,Biology,随机变异与非随机选择,B,18,False,R05_04,True,3,4,4,3,4,2,3.6,3.6666666666666665
ITEM_675,GPT_B_C15,Biology,随机变异与非随机选择,B,19,False,R05_04,True,4,4,3,4,5,2,4.0,4.333333333333333
ITEM_226,豆包_B_C16,Biology,遗传信息与性状,B,20,False,R05_04,True,4,3,3,3,2,4,3.0,3.0
ITEM_406,Gemini_B_C16,Biology,遗传信息与性状,B,21,False,R05_04,True,4,3,4,4,3,4,3.6,3.333333333333333
ITEM_137,claude_B_C17,Biology,能量流动与物质循环,B,22,False,R05_04,True,3,4,4,3,4,2,3.6,3.6666666666666665
ITEM_767,GLM_B_C17,Biology,能量流动与物质循环,B,23,False,R05_04,True,3,4,4,4,4,2,3.8,3.6666666666666665
ITEM_138,claude_B_C18,Biology,光合作用与细胞呼吸,B,24,False,R05_04,True,3,4,4,3,4,2,3.6,3.6666666666666665
ITEM_408,Gemini_B_C18,Biology,光合作用与细胞呼吸,B,25,False,R05_04,True,4,4,3,3,4,4,3.6,4.0
ITEM_523,mimo_C_C13,Biology,自然选择,C,27,False,R05_04,True,3,3,4,4,1,4,3.0,2.333333333333333
ITEM_613,KIMI_C_C13,Biology,自然选择,C,28,False,R05_04,True,4,3,4,3,4,2,3.6,3.6666666666666665
ITEM_254,豆包_C_C14,Biology,进化没有预设目标,C,29,False,R05_04,True,3,3,4,4,2,3,3.2,2.6666666666666665
ITEM_614,KIMI_C_C14,Biology,进化没有预设目标,C,30,False,R05_04,True,4,4,3,4,3,2,3.6,3.6666666666666665
ITEM_075,千问_C_C15,Biology,随机变异与非随机选择,C,31,False,R05_04,True,4,3,4,3,3,2,3.4,3.333333333333333
ITEM_255,豆包_C_C15,Biology,随机变异与非随机选择,C,32,False,R05_04,True,4,4,3,3,2,2,3.2,3.333333333333333
ITEM_076,千问_C_C16,Biology,遗传信息与性状,C,33,False,R05_04,True,4,3,3,4,2,1,3.2,3.0
ITEM_436,Gemini_C_C16,Biology,遗传信息与性状,C,34,False,R05_04,True,4,3,4,3,4,2,3.6,3.6666666666666665
ITEM_437,Gemini_C_C17,Biology,能量流动与物质循环,C,35,False,R05_04,True,3,3,4,3,4,2,3.4,3.333333333333333
ITEM_797,GLM_C_C17,Biology,能量流动与物质循环,C,36,False,R05_04,True,3,4,3,3,3,2,3.2,3.333333333333333
ITEM_528,mimo_C_C18,Biology,光合作用与细胞呼吸,C,37,False,R05_04,True,4,3,4,3,3,2,3.4,3.333333333333333
